file_id,source_id,content_id,relative_path,system,extension,bytes,sha256,line_count,evidence_type,research_status,source_quality,version_duplicate_status,duplicate_of_paths,structured_data_value,implementation_relevance,table_count_estimate,review_status
FILE-571A830101F35263,SRC-1093B50E6AFD995B,CONTENT-55AD71B8FAB7249A,06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/02_EVIDENCE_AND_DESIGN/JARVIS_TAKEOVER_AUDIT.md,cross-system,.md,3161,C620183976940ACC919AD03BA06E063BCDBCFBA13F7FE24DEB04B762E9865905,65,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,exact_duplicate,01-strength/strengthside-research/strength-adaptive-engine-v2/JARVIS_TAKEOVER_AUDIT.md | 02-conditioning/hybrid-engine-research/strength-adaptive-engine-v2/JARVIS_TAKEOVER_AUDIT.md,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-62110777BF806790,SRC-91CDDD26A4CC3B37,CONTENT-BAA7B6BEFC8A9751,06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/02_EVIDENCE_AND_DESIGN/THE-Coach-Brain-v0-AI-Model-Spec.md,cross-system,.md,12793,691DF167A1704B95E848AAC2B952837D1BE8636FE115480F65F8C7091031FCE8,504,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,exact_duplicate,01-strength/strengthside-research/strength-adaptive-engine-v2/THE-Coach-Brain-v0-AI-Model-Spec.md | 02-conditioning/hybrid-engine-research/strength-adaptive-engine-v2/THE-Coach-Brain-v0-AI-Model-Spec.md | 05-coordinator/THE-Coach-Brain-v0-AI-Model-Spec.md,medium,medium_requires_review,0,machine_classified_needs_human_review
FILE-F354CE4853B49D63,SRC-A9B0E5ECA05272DF,CONTENT-5EF9BCD97DA18A8D,06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/03_EXERCISE_LIBRARY/hybrid-engine-exercise-library-120-README.md,cross-system,.md,1872,BE41997EA2BA2978651160C85E733B4A5B79ADE4AB17FFE64B3C5C21CB603995,46,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,exact_duplicate,01-strength/strengthside-research/strength-adaptive-engine-v2/exercise-library/hybrid-engine-exercise-library-120-README.md | 02-conditioning/hybrid-engine-research/strength-adaptive-engine-v2/exercise-library/hybrid-engine-exercise-library-120-README.md,medium,low_or_contextual,1,machine_classified_needs_human_review
FILE-1F389C999FE2CA2B,SRC-8A7A98CCB43ECBBE,CONTENT-2A3B18E93C78804E,06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/03_EXERCISE_LIBRARY/hybrid-engine-exercise-library-120.csv,cross-system,.csv,55710,8B2F5281B7B0E5D245901F3F5C2BA8DE0F16243057665A6CEDD997DF3C292093,122,structured_data,context_or_design_not_validated,not_evidence_by_itself,possibly_stale_review_required,,high,high_candidate_not_authorized,1,machine_classified_needs_human_review
FILE-99E9A31DC71D5B58,SRC-D7591DB5DEA5B296,CONTENT-797DC1DA00C78AAF,06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/03_EXERCISE_LIBRARY/hybrid-engine-exercise-library-120.json,cross-system,.json,142633,3E775BE7D550908B804EC0159ED3CAF31E3593E898A59D8BF970E9354889E4B3,5422,structured_data,context_or_design_not_validated,not_evidence_by_itself,exact_duplicate,01-strength/strengthside-research/strength-adaptive-engine-v2/exercise-library/hybrid-engine-exercise-library-120.json | 02-conditioning/hybrid-engine-research/strength-adaptive-engine-v2/exercise-library/hybrid-engine-exercise-library-120.json,high,high_candidate_not_authorized,0,machine_classified_needs_human_review
FILE-28F9195C9193C89E,SRC-83598836330C6D68,CONTENT-F86A591452FABEE1,06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/03_EXERCISE_LIBRARY/hybrid-engine-exercise-search.html,cross-system,.html,12907,9358A10FA0A624E764A339AF8706DFF049444D8E94C801A45F281611C44DA010,107,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,possibly_stale_review_required,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-9A59F6842CBCBAFF,SRC-7DBABC00346FC3CA,CONTENT-0D9FAAA1AE29B7BE,06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/03_EXERCISE_LIBRARY/THE-HYBRID-ENGINE-120-exercise-library.html,cross-system,.html,250640,1B6946C65A23DD67FFCA658335CA3B801393D92FA5BFBA1239B79F677B388B75,592,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,possibly_stale_review_required,,medium,low_or_contextual,2,machine_classified_needs_human_review
FILE-FE9C22D14C8E5A77,SRC-307483ADC4CC15D3,CONTENT-AF06A5DF2EA5D36B,06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/04_APP_PROTOTYPES/THE-Hybrid-Engine-polished-sendable.html,cross-system,.html,63544,71E5A1B351BFCA696CEEF3EB20BBB866570236C5024AD92F95136D52B1F9807C,382,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,possibly_stale_review_required,,medium,low_or_contextual,1,machine_classified_needs_human_review
FILE-C80E564EA56991C6,SRC-1FA5D381AE3DEBDE,CONTENT-6BCAFF8B746DC31F,06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/04_APP_PROTOTYPES/THE-Hybrid-Engine-pro-dashboard.html,cross-system,.html,72849,FEBA463254ED1D97AF706328D2C818B2674063BA46F234714C994587264543B9,292,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,possibly_stale_review_required,,medium,low_or_contextual,0,machine_classified_needs_human_review
FILE-6783768DCF93F877,SRC-3D0676D135F59457,CONTENT-153A6463D221FE7D,06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/README_FIRST.md,cross-system,.md,2079,83F7D909D87E2D463A90380DD55A032AC2D3CFB10382B7FF9399452E21DF5BFC,36,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,exact_duplicate,01-strength/strengthside-research/strength-adaptive-engine-v2/README_FIRST.md | 02-conditioning/hybrid-engine-research/strength-adaptive-engine-v2/README_FIRST.md,medium,low_or_contextual,1,machine_classified_needs_human_review
FILE-92C17C920A8BCFB1,SRC-B7251917BDCC2EDC,CONTENT-7E7FCA63AEA9AE14,06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/SHA256SUMS.txt,cross-system,.txt,3088,6CCB5FE65C343F20659CB5A23111C0B49BAAC8B6C7A8E471D83462F9E475C5B6,20,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,possibly_stale_review_required,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-37388B1C171183FE,SRC-914B39C2B7D60162,CONTENT-E6BEA155363F658F,08-visual-assets/five-system-decision-hub.html,visual-assets,.html,9894,CF4F9072EF1742EA596BEFC0FB7470BA8A6537D49B1FDD4BD94062082582983C,254,visual_asset,not_scientific_research,not_applicable,currentness_unresolved,,medium,low_or_contextual,0,machine_classified_needs_human_review
FILE-9E0D32429398051F,SRC-4D50691D5DFA647D,CONTENT-A1F98594CAA42730,08-visual-assets/hybrid-ai-solar-system.html,visual-assets,.html,28083,19FA3431B550FCC7BF3BCE7469313EB4755FD0A62A88C769C4F1DEECC54ED183,835,visual_asset,not_scientific_research,not_applicable,currentness_unresolved,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-895AE3B01FAC785C,SRC-4A1424D3A34B13CD,CONTENT-E5DA178124372ECD,08-visual-assets/hybrid-ai-sphere.html,visual-assets,.html,20841,C73A50B73500441FEAF2E9F9D5CBE27347E0137BAD6A86727268BF78E10FEBFC,611,visual_asset,not_scientific_research,not_applicable,currentness_unresolved,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-F8D7138CEEAA7EAB,SRC-B205218A2CC149E1,CONTENT-5B05BC8036F3DD56,08-visual-assets/strength-galaxy.html,visual-assets,.html,23707,41EAED14DAA8E27334540D4BCF8A5FA2A682B73DB363257F833119A9D4EA66E7,595,visual_asset,not_scientific_research,not_applicable,currentness_unresolved,,medium,low_or_contextual,0,machine_classified_needs_human_review
FILE-39135346D1F74331,SRC-7A19561B36EB3871,CONTENT-43D863D434765D48,08-visual-assets/strength-system-galaxy.html,visual-assets,.html,15960,AEE7F433DAD87FA15272C50D2FA0F92C232D22B874546F2CC92819730E376F7D,146,visual_asset,not_scientific_research,not_applicable,currentness_unresolved,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-D685951D77B37301,SRC-487E95CE89CE7A6E,CONTENT-4EB79CAEF30AF22B,08-visual-assets/the-hybrid-system-one-photo.png,visual-assets,.png,333338,9A1C78593362DCB0D0F3745E33B4EF938473E0C3B76649DBF1AC88ECBE5DE5A0,0,visual_asset,not_scientific_research,not_applicable,currentness_unresolved,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-ED673D83D1EE8BFB,SRC-F7F7A64EC0ECFBDB,CONTENT-DF5F45A1914BA451,08-visual-assets/the-hybrid-system-one-photo.svg,visual-assets,.svg,6590,C101198093C4AAF67A6AFF3899D1107E584D24E932ED371E487FF1A8115588D9,99,visual_asset,not_scientific_research,not_applicable,currentness_unresolved,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-0EC15665B85C5C87,SRC-8D9703BB80BC4F51,CONTENT-6D16A2CD1E5181D1,09-original-archives/fitness-ecosystem-research-claude-code.zip,historical-archives,.zip,76669,78A176DEA53F8E24A21E716F3C6968F26F21075825D87727737AECC4DE53B8E7,0,archive_bundle,historical_container_unassessed,unknown,historical_archive,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-D6B63E64DC57D5DA,SRC-0B5A1F6EF9F43C85,CONTENT-4A9C8E6A3FC6FF10,09-original-archives/MacroFactor_Research_PubMed_Hybrid_Engine_Pack_2026-08-24.zip,historical-archives,.zip,103036,BF146BCE1A78D152E15BA642A8E3D47C882CBB4154DFB796C8ACDC08CB68A4F3,0,archive_bundle,historical_container_unassessed,unknown,historical_archive,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-BCF634855D9118D9,SRC-0EEBE79506EA8583,CONTENT-D5505F647B9E09B9,09-original-archives/macrotrack-claude-code.zip,historical-archives,.zip,77363,39ED4C7F7A04DD340574A58706381AA4D405B4F219D91394A088663AE590B779,0,archive_bundle,historical_container_unassessed,unknown,historical_archive,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-090569F5CA6A5885,SRC-BC64F47C56305CE4,CONTENT-74951A8397D1BBD6,09-original-archives/THE-Hybrid-System-Evidence-Platform-Design-Pack-v2.zip,historical-archives,.zip,10396,7A4A61342C1298B8C47FAC91CEB60F3AE056637314FDD4635732CFB019E174C0,0,archive_bundle,historical_container_unassessed,unknown,historical_archive,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-5C428D5DF1453945,SRC-CD4DF27353808642,CONTENT-24EF78D47266B039,09-original-archives/THE_Hybrid_Engine_Project_Handoff_2026-08-16.zip,historical-archives,.zip,1739584,88AB6D1440F434DA3AC78008B1960DE694B4AFBEEA35364B13525C47520C22EB,0,archive_bundle,historical_container_unassessed,unknown,historical_archive,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-F27FF1AEEA1C0ECC,SRC-10E037069513FD36,CONTENT-559C3F3B7AE4A005,09-original-archives/THE_Hybrid_Strength_MacroFactor_RP_Handoff_Pack_2026-08-25.zip,historical-archives,.zip,74090,86153398A26A76466EEE8D60DD94D76ECEA42FAADA7B36102C58D804D5D04D26,0,archive_bundle,historical_container_unassessed,unknown,historical_archive,,low,low_or_contextual,0,machine_classified_needs_human_review
